"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","GDP","TOT","MLN_USD","A","1993",124598.1884,"E"
"CZE","GDP","TOT","MLN_USD","A","1994",130961.1849,"E"
"CZE","GDP","TOT","MLN_USD","A","1995",142025.689,
"CZE","GDP","TOT","MLN_USD","A","1996",150431.6262,
"CZE","GDP","TOT","MLN_USD","A","1997",151786.19,
"CZE","GDP","TOT","MLN_USD","A","1998",153452.0233,
"CZE","GDP","TOT","MLN_USD","A","1999",157590.9647,
"CZE","GDP","TOT","MLN_USD","A","2000",166037.7222,
"CZE","GDP","TOT","MLN_USD","A","2001",179347.2711,
"CZE","GDP","TOT","MLN_USD","A","2002",185474.0896,
"CZE","GDP","TOT","MLN_USD","A","2003",198029.4789,
"CZE","GDP","TOT","MLN_USD","A","2004",212091.1078,
"CZE","GDP","TOT","MLN_USD","A","2005",224201.3809,
"CZE","GDP","TOT","MLN_USD","A","2006",243445.1989,
"CZE","GDP","TOT","MLN_USD","A","2007",269055.7953,
"CZE","GDP","TOT","MLN_USD","A","2008",289157.1486,
"CZE","GDP","TOT","MLN_USD","A","2009",288245.3284,
"CZE","GDP","TOT","MLN_USD","A","2010",289800.0366,
"CZE","GDP","TOT","MLN_USD","A","2011",302260.2358,
"CZE","GDP","TOT","MLN_USD","A","2012",305309.3707,
"CZE","GDP","TOT","MLN_USD","A","2013",320535.0972,
"CZE","GDP","TOT","MLN_USD","A","2014",339582.5988,
"CZE","GDP","TOT","MLN_USD","A","2015",355311.7368,
"CZE","GDP","TOT","MLN_USD","A","2016",372257.3969,
"CZE","GDP","TOT","MLN_USD","A","2017",402796.076,
"CZE","GDP","TOT","MLN_USD","A","2018",420373.4503,
"CZE","GDP","TOT","USD_CAP","A","1990",12623.952499,"E"
"CZE","GDP","TOT","USD_CAP","A","1991",11595.502225,"E"
"CZE","GDP","TOT","USD_CAP","A","1992",11789.242868,"E"
"CZE","GDP","TOT","USD_CAP","A","1993",12061.071379,"E"
"CZE","GDP","TOT","USD_CAP","A","1994",12670.19469,"E"
"CZE","GDP","TOT","USD_CAP","A","1995",13747.846502,
"CZE","GDP","TOT","USD_CAP","A","1996",14583.274675,
"CZE","GDP","TOT","USD_CAP","A","1997",14731.314425,
"CZE","GDP","TOT","USD_CAP","A","1998",14905.572895,
"CZE","GDP","TOT","USD_CAP","A","1999",15325.709916,
"CZE","GDP","TOT","USD_CAP","A","2000",16163.316985,
"CZE","GDP","TOT","USD_CAP","A","2001",17541.461572,
"CZE","GDP","TOT","USD_CAP","A","2002",18182.35455,
"CZE","GDP","TOT","USD_CAP","A","2003",19411.512796,
"CZE","GDP","TOT","USD_CAP","A","2004",20779.142527,
"CZE","GDP","TOT","USD_CAP","A","2005",21907.305595,
"CZE","GDP","TOT","USD_CAP","A","2006",23712.242435,
"CZE","GDP","TOT","USD_CAP","A","2007",26064.506576,
"CZE","GDP","TOT","USD_CAP","A","2008",27724.418767,
"CZE","GDP","TOT","USD_CAP","A","2009",27474.197993,
"CZE","GDP","TOT","USD_CAP","A","2010",27554.742856,
"CZE","GDP","TOT","USD_CAP","A","2011",28795.816027,
"CZE","GDP","TOT","USD_CAP","A","2012",29051.390424,
"CZE","GDP","TOT","USD_CAP","A","2013",30496.020039,
"CZE","GDP","TOT","USD_CAP","A","2014",32265.045158,
"CZE","GDP","TOT","USD_CAP","A","2015",33701.384,
"CZE","GDP","TOT","USD_CAP","A","2016",35234.017075,
"CZE","GDP","TOT","USD_CAP","A","2017",38037.214886,
"CZE","GDP","TOT","USD_CAP","A","2018",39523.500231,
"DNK","GDP","TOT","MLN_USD","A","1966",16625.0057,
"DNK","GDP","TOT","MLN_USD","A","1967",17777.5366,
"DNK","GDP","TOT","MLN_USD","A","1968",19448.1212,
"DNK","GDP","TOT","MLN_USD","A","1969",21893.1845,
"DNK","GDP","TOT","MLN_USD","A","1970",20946.1345,
"DNK","GDP","TOT","MLN_USD","A","1971",22669.2723,
"DNK","GDP","TOT","MLN_USD","A","1972",24578.4701,
"DNK","GDP","TOT","MLN_USD","A","1973",26986.4466,
"DNK","GDP","TOT","MLN_USD","A","1974",29084.717,
"DNK","GDP","TOT","MLN_USD","A","1975",31315.8537,
"DNK","GDP","TOT","MLN_USD","A","1976",34996.7233,
"DNK","GDP","TOT","MLN_USD","A","1977",37866.4045,
"DNK","GDP","TOT","MLN_USD","A","1978",41432.184,
"DNK","GDP","TOT","MLN_USD","A","1979",46605.6756,
"DNK","GDP","TOT","MLN_USD","A","1980",50570.1486,
"DNK","GDP","TOT","MLN_USD","A","1981",54986.4477,
"DNK","GDP","TOT","MLN_USD","A","1982",60534.8646,
"DNK","GDP","TOT","MLN_USD","A","1983",64538.9531,
"DNK","GDP","TOT","MLN_USD","A","1984",69653.131,
"DNK","GDP","TOT","MLN_USD","A","1985",74732.7565,
"DNK","GDP","TOT","MLN_USD","A","1986",79976.6905,
"DNK","GDP","TOT","MLN_USD","A","1987",82162.4569,
"DNK","GDP","TOT","MLN_USD","A","1988",85049.0915,
"DNK","GDP","TOT","MLN_USD","A","1989",88953.5673,
"DNK","GDP","TOT","MLN_USD","A","1990",93644.8028,
"DNK","GDP","TOT","MLN_USD","A","1991",98160.8625,
"DNK","GDP","TOT","MLN_USD","A","1992",102362.6564,
"DNK","GDP","TOT","MLN_USD","A","1993",104799.0844,
"DNK","GDP","TOT","MLN_USD","A","1994",112744.6317,
"DNK","GDP","TOT","MLN_USD","A","1995",118593.7665,
"DNK","GDP","TOT","MLN_USD","A","1996",124792.856,
"DNK","GDP","TOT","MLN_USD","A","1997",131732.5685,
"DNK","GDP","TOT","MLN_USD","A","1998",136921.2409,
"DNK","GDP","TOT","MLN_USD","A","1999",141846.3284,
"DNK","GDP","TOT","MLN_USD","A","2000",153044.6321,
"DNK","GDP","TOT","MLN_USD","A","2001",157814.0956,
"DNK","GDP","TOT","MLN_USD","A","2002",164720.3879,
"DNK","GDP","TOT","MLN_USD","A","2003",165955.5208,
"DNK","GDP","TOT","MLN_USD","A","2004",177855.7558,
"DNK","GDP","TOT","MLN_USD","A","2005",185074.4459,
"DNK","GDP","TOT","MLN_USD","A","2006",202786.6121,
"DNK","GDP","TOT","MLN_USD","A","2007",212824.1067,
"DNK","GDP","TOT","MLN_USD","A","2008",226767.5052,
"DNK","GDP","TOT","MLN_USD","A","2009",222799.9449,
"DNK","GDP","TOT","MLN_USD","A","2010",238548.3037,
"DNK","GDP","TOT","MLN_USD","A","2011",247352.2892,
"DNK","GDP","TOT","MLN_USD","A","2012",250524.5651,
"DNK","GDP","TOT","MLN_USD","A","2013",262368.1157,
"DNK","GDP","TOT","MLN_USD","A","2014",270330.6084,
"DNK","GDP","TOT","MLN_USD","A","2015",278823.125,
"DNK","GDP","TOT","MLN_USD","A","2016",290376.8332,
"DNK","GDP","TOT","MLN_USD","A","2017",313363.8552,
"DNK","GDP","TOT","MLN_USD","A","2018",318779.8755,
"DNK","GDP","TOT","USD_CAP","A","1966",3478.762434,
"DNK","GDP","TOT","USD_CAP","A","1967",3688.285602,
"DNK","GDP","TOT","USD_CAP","A","1968",4005.792223,
"DNK","GDP","TOT","USD_CAP","A","1969",4487.227813,
"DNK","GDP","TOT","USD_CAP","A","1970",4241.825539,
"DNK","GDP","TOT","USD_CAP","A","1971",4567.655114,
"DNK","GDP","TOT","USD_CAP","A","1972",4923.571744,
"DNK","GDP","TOT","USD_CAP","A","1973",5373.645282,
"DNK","GDP","TOT","USD_CAP","A","1974",5765.057887,
"DNK","GDP","TOT","USD_CAP","A","1975",6188.903894,
"DNK","GDP","TOT","USD_CAP","A","1976",6898.624738,
"DNK","GDP","TOT","USD_CAP","A","1977",7440.834053,
"DNK","GDP","TOT","USD_CAP","A","1978",8116.00079,
"DNK","GDP","TOT","USD_CAP","A","1979",9106.228134,
"DNK","GDP","TOT","USD_CAP","A","1980",9869.271777,
"DNK","GDP","TOT","USD_CAP","A","1981",10735.34707,
"DNK","GDP","TOT","USD_CAP","A","1982",11827.835985,
"DNK","GDP","TOT","USD_CAP","A","1983",12620.053403,
"DNK","GDP","TOT","USD_CAP","A","1984",13628.082763,
"DNK","GDP","TOT","USD_CAP","A","1985",14616.224621,
"DNK","GDP","TOT","USD_CAP","A","1986",15620.447369,
"DNK","GDP","TOT","USD_CAP","A","1987",16025.445084,
"DNK","GDP","TOT","USD_CAP","A","1988",16578.770269,
"DNK","GDP","TOT","USD_CAP","A","1989",17333.119123,
"DNK","GDP","TOT","USD_CAP","A","1990",18218.833236,
"DNK","GDP","TOT","USD_CAP","A","1991",19045.568983,
"DNK","GDP","TOT","USD_CAP","A","1992",19795.524341,
"DNK","GDP","TOT","USD_CAP","A","1993",20196.393212,
"DNK","GDP","TOT","USD_CAP","A","1994",21656.671475,
"DNK","GDP","TOT","USD_CAP","A","1995",22675.672371,
"DNK","GDP","TOT","USD_CAP","A","1996",23715.860121,
"DNK","GDP","TOT","USD_CAP","A","1997",24925.746176,
"DNK","GDP","TOT","USD_CAP","A","1998",25819.58153,
"DNK","GDP","TOT","USD_CAP","A","1999",26657.832804,
"DNK","GDP","TOT","USD_CAP","A","2000",28670.781581,
"DNK","GDP","TOT","USD_CAP","A","2001",29459.416759,
"DNK","GDP","TOT","USD_CAP","A","2002",30639.953104,
"DNK","GDP","TOT","USD_CAP","A","2003",30789.521476,
"DNK","GDP","TOT","USD_CAP","A","2004",32917.963309,
"DNK","GDP","TOT","USD_CAP","A","2005",34152.878002,
"DNK","GDP","TOT","USD_CAP","A","2006",37297.519247,
"DNK","GDP","TOT","USD_CAP","A","2007",38978.774118,
"DNK","GDP","TOT","USD_CAP","A","2008",41282.997487,
"DNK","GDP","TOT","USD_CAP","A","2009",40340.384738,
"DNK","GDP","TOT","USD_CAP","A","2010",43004.922244,
"DNK","GDP","TOT","USD_CAP","A","2011",44407.951375,
"DNK","GDP","TOT","USD_CAP","A","2012",44808.543206,
"DNK","GDP","TOT","USD_CAP","A","2013",46742.938839,
"DNK","GDP","TOT","USD_CAP","A","2014",47905.477296,
"DNK","GDP","TOT","USD_CAP","A","2015",49071.299718,
"DNK","GDP","TOT","USD_CAP","A","2016",50685.430829,
"DNK","GDP","TOT","USD_CAP","A","2017",54337.412043,
"DNK","GDP","TOT","USD_CAP","A","2018",55018.963667,
"FIN","GDP","TOT","MLN_USD","A","1970",15604.1075,"E"
"FIN","GDP","TOT","MLN_USD","A","1971",16781.5237,"E"
"FIN","GDP","TOT","MLN_USD","A","1972",18861.1968,"E"
"FIN","GDP","TOT","MLN_USD","A","1973",21284.1848,"E"
"FIN","GDP","TOT","MLN_USD","A","1974",23950.3415,"E"
"FIN","GDP","TOT","MLN_USD","A","1975",26641.0904,"E"
"FIN","GDP","TOT","MLN_USD","A","1976",28204.0491,"E"
"FIN","GDP","TOT","MLN_USD","A","1977",30028.2172,"E"
"FIN","GDP","TOT","MLN_USD","A","1978",33078.7563,"E"
"FIN","GDP","TOT","MLN_USD","A","1979",38374.4656,"E"
"FIN","GDP","TOT","MLN_USD","A","1980",44095.6686,
"FIN","GDP","TOT","MLN_USD","A","1981",48893.0428,
"FIN","GDP","TOT","MLN_USD","A","1982",53516.5245,
"FIN","GDP","TOT","MLN_USD","A","1983",57348.348,
"FIN","GDP","TOT","MLN_USD","A","1984",61327.0633,
"FIN","GDP","TOT","MLN_USD","A","1985",65504.0402,
"FIN","GDP","TOT","MLN_USD","A","1986",68644.9167,
"FIN","GDP","TOT","MLN_USD","A","1987",72845.7019,
"FIN","GDP","TOT","MLN_USD","A","1988",79344.3176,
"FIN","GDP","TOT","MLN_USD","A","1989",86649.9431,
"FIN","GDP","TOT","MLN_USD","A","1990",90501.0259,
"FIN","GDP","TOT","MLN_USD","A","1991",88027.921,
"FIN","GDP","TOT","MLN_USD","A","1992",87040.7,
"FIN","GDP","TOT","MLN_USD","A","1993",88448.4831,
"FIN","GDP","TOT","MLN_USD","A","1994",93895.811,
"FIN","GDP","TOT","MLN_USD","A","1995",99897.7987,
"FIN","GDP","TOT","MLN_USD","A","1996",102786.9396,
"FIN","GDP","TOT","MLN_USD","A","1997",111938.6521,
"FIN","GDP","TOT","MLN_USD","A","1998",121408.9981,
"FIN","GDP","TOT","MLN_USD","A","1999",127941.8417,
"FIN","GDP","TOT","MLN_USD","A","2000",138478.5256,
"FIN","GDP","TOT","MLN_USD","A","2001",144074.0254,
"FIN","GDP","TOT","MLN_USD","A","2002",148566.4337,
"FIN","GDP","TOT","MLN_USD","A","2003",151098.6672,
"FIN","GDP","TOT","MLN_USD","A","2004",162691.0105,
"FIN","GDP","TOT","MLN_USD","A","2005",167840.4509,
"FIN","GDP","TOT","MLN_USD","A","2006",180964.9146,
"FIN","GDP","TOT","MLN_USD","A","2007",199401.5227,
"FIN","GDP","TOT","MLN_USD","A","2008",212373.3688,
"FIN","GDP","TOT","MLN_USD","A","2009",201969.5903,
"FIN","GDP","TOT","MLN_USD","A","2010",207762.3937,
"FIN","GDP","TOT","MLN_USD","A","2011",219214.027,
"FIN","GDP","TOT","MLN_USD","A","2012",219916.339,
"FIN","GDP","TOT","MLN_USD","A","2013",224594.224,
"FIN","GDP","TOT","MLN_USD","A","2014",226490.0902,
"FIN","GDP","TOT","MLN_USD","A","2015",231351.0257,
"FIN","GDP","TOT","MLN_USD","A","2016",240309.4371,
"FIN","GDP","TOT","MLN_USD","A","2017",255270.3193,
"FIN","GDP","TOT","MLN_USD","A","2018",266143.648,
"FIN","GDP","TOT","USD_CAP","A","1970",3387.778441,"E"
"FIN","GDP","TOT","USD_CAP","A","1971",3638.665155,"E"
"FIN","GDP","TOT","USD_CAP","A","1972",4064.9131,"E"
"FIN","GDP","TOT","USD_CAP","A","1973",4561.548397,"E"
"FIN","GDP","TOT","USD_CAP","A","1974",5105.594006,"E"
"FIN","GDP","TOT","USD_CAP","A","1975",5654.60168,"E"
"FIN","GDP","TOT","USD_CAP","A","1976",5968.226734,"E"
"FIN","GDP","TOT","USD_CAP","A","1977",6336.537421,"E"
"FIN","GDP","TOT","USD_CAP","A","1978",6960.285379,"E"
"FIN","GDP","TOT","USD_CAP","A","1979",8053.910134,"E"
"FIN","GDP","TOT","USD_CAP","A","1980",9226.000345,
"FIN","GDP","TOT","USD_CAP","A","1981",10186.05058,
"FIN","GDP","TOT","USD_CAP","A","1982",11087.141738,
"FIN","GDP","TOT","USD_CAP","A","1983",11810.278011,
"FIN","GDP","TOT","USD_CAP","A","1984",12562.387503,
"FIN","GDP","TOT","USD_CAP","A","1985",13362.172122,
"FIN","GDP","TOT","USD_CAP","A","1986",13957.325173,
"FIN","GDP","TOT","USD_CAP","A","1987",14769.71309,
"FIN","GDP","TOT","USD_CAP","A","1988",16040.496836,
"FIN","GDP","TOT","USD_CAP","A","1989",17454.262977,
"FIN","GDP","TOT","USD_CAP","A","1990",18149.572024,
"FIN","GDP","TOT","USD_CAP","A","1991",17557.47672,
"FIN","GDP","TOT","USD_CAP","A","1992",17263.129716,
"FIN","GDP","TOT","USD_CAP","A","1993",17457.856285,
"FIN","GDP","TOT","USD_CAP","A","1994",18453.277315,
"FIN","GDP","TOT","USD_CAP","A","1995",19557.891589,
"FIN","GDP","TOT","USD_CAP","A","1996",20057.553674,
"FIN","GDP","TOT","USD_CAP","A","1997",21778.795299,
"FIN","GDP","TOT","USD_CAP","A","1998",23558.552073,
"FIN","GDP","TOT","USD_CAP","A","1999",24768.529997,
"FIN","GDP","TOT","USD_CAP","A","2000",26752.931802,
"FIN","GDP","TOT","USD_CAP","A","2001",27770.629409,
"FIN","GDP","TOT","USD_CAP","A","2002",28567.171807,
"FIN","GDP","TOT","USD_CAP","A","2003",28984.97356,
"FIN","GDP","TOT","USD_CAP","A","2004",31117.977605,
"FIN","GDP","TOT","USD_CAP","A","2005",31993.376199,
"FIN","GDP","TOT","USD_CAP","A","2006",34362.819176,
"FIN","GDP","TOT","USD_CAP","A","2007",37703.315125,
"FIN","GDP","TOT","USD_CAP","A","2008",39969.392258,
"FIN","GDP","TOT","USD_CAP","A","2009",37829.813305,
"FIN","GDP","TOT","USD_CAP","A","2010",38737.068591,
"FIN","GDP","TOT","USD_CAP","A","2011",40683.337419,
"FIN","GDP","TOT","USD_CAP","A","2012",40619.937023,
"FIN","GDP","TOT","USD_CAP","A","2013",41293.293616,
"FIN","GDP","TOT","USD_CAP","A","2014",41462.716744,
"FIN","GDP","TOT","USD_CAP","A","2015",42213.488867,
"FIN","GDP","TOT","USD_CAP","A","2016",43729.994198,
"FIN","GDP","TOT","USD_CAP","A","2017",46343.691097,
"FIN","GDP","TOT","USD_CAP","A","2018",48247.642948,
"FRA","GDP","TOT","MLN_USD","A","1960",84286.6448,
"FRA","GDP","TOT","MLN_USD","A","1961",89236.0637,
"FRA","GDP","TOT","MLN_USD","A","1962",97734.6616,
"FRA","GDP","TOT","MLN_USD","A","1963",104468.6374,
"FRA","GDP","TOT","MLN_USD","A","1964",113249.46,
"FRA","GDP","TOT","MLN_USD","A","1965",122389.7474,
"FRA","GDP","TOT","MLN_USD","A","1966",133414.117,
"FRA","GDP","TOT","MLN_USD","A","1967",143803.0559,
"FRA","GDP","TOT","MLN_USD","A","1968",157794.7034,
"FRA","GDP","TOT","MLN_USD","A","1969",179129.2652,
"FRA","GDP","TOT","MLN_USD","A","1970",191563.5576,
"FRA","GDP","TOT","MLN_USD","A","1971",211975.3922,
"FRA","GDP","TOT","MLN_USD","A","1972",231114.9755,
"FRA","GDP","TOT","MLN_USD","A","1973",259246.6145,
"FRA","GDP","TOT","MLN_USD","A","1974",294728.7504,
"FRA","GDP","TOT","MLN_USD","A","1975",318937.256,
"FRA","GDP","TOT","MLN_USD","A","1976",351149.6468,
"FRA","GDP","TOT","MLN_USD","A","1977",385888.6095,
"FRA","GDP","TOT","MLN_USD","A","1978",429464.0037,
"FRA","GDP","TOT","MLN_USD","A","1979",481605.7027,
"FRA","GDP","TOT","MLN_USD","A","1980",533399.467,
"FRA","GDP","TOT","MLN_USD","A","1981",590112.3763,
"FRA","GDP","TOT","MLN_USD","A","1982",642268.9032,
"FRA","GDP","TOT","MLN_USD","A","1983",675706.9639,
"FRA","GDP","TOT","MLN_USD","A","1984",710681.8979,
"FRA","GDP","TOT","MLN_USD","A","1985",745054.357,
"FRA","GDP","TOT","MLN_USD","A","1986",777823.6548,
"FRA","GDP","TOT","MLN_USD","A","1987",817475.0482,
"FRA","GDP","TOT","MLN_USD","A","1988",886452.6914,
"FRA","GDP","TOT","MLN_USD","A","1989",961220.5014,
"FRA","GDP","TOT","MLN_USD","A","1990",1026359.7451,
"FRA","GDP","TOT","MLN_USD","A","1991",1072190.5898,
"FRA","GDP","TOT","MLN_USD","A","1992",1114163.6205,
"FRA","GDP","TOT","MLN_USD","A","1993",1133390.9535,
"FRA","GDP","TOT","MLN_USD","A","1994",1184893.1509,
"FRA","GDP","TOT","MLN_USD","A","1995",1235223.8609,
"FRA","GDP","TOT","MLN_USD","A","1996",1274620.3477,
"FRA","GDP","TOT","MLN_USD","A","1997",1333702.8881,
"FRA","GDP","TOT","MLN_USD","A","1998",1405895.1272,
"FRA","GDP","TOT","MLN_USD","A","1999",1470523.8856,
"FRA","GDP","TOT","MLN_USD","A","2000",1589465.7201,
"FRA","GDP","TOT","MLN_USD","A","2001",1687423.4006,
"FRA","GDP","TOT","MLN_USD","A","2002",1762925.9348,
"FRA","GDP","TOT","MLN_USD","A","2003",1751662.7565,
"FRA","GDP","TOT","MLN_USD","A","2004",1820572.9933,
"FRA","GDP","TOT","MLN_USD","A","2005",1926880.3853,
"FRA","GDP","TOT","MLN_USD","A","2006",2063551.068,
"FRA","GDP","TOT","MLN_USD","A","2007",2182208.3645,
"FRA","GDP","TOT","MLN_USD","A","2008",2259255.8436,
"FRA","GDP","TOT","MLN_USD","A","2009",2244374.8476,
"FRA","GDP","TOT","MLN_USD","A","2010",2334490.5519,
"FRA","GDP","TOT","MLN_USD","A","2011",2446474.5436,
"FRA","GDP","TOT","MLN_USD","A","2012",2474005.2873,
"FRA","GDP","TOT","MLN_USD","A","2013",2608523.5042,
"FRA","GDP","TOT","MLN_USD","A","2014",2662032.8726,
"FRA","GDP","TOT","MLN_USD","A","2015",2719224.5205,
"FRA","GDP","TOT","MLN_USD","A","2016",2811271.3498,
"FRA","GDP","TOT","MLN_USD","A","2017",2959180.8645,"P"
"FRA","GDP","TOT","MLN_USD","A","2018",3037360.2879,"P"
"FRA","GDP","TOT","USD_CAP","A","1960",1807.175059,
"FRA","GDP","TOT","USD_CAP","A","1961",1892.960772,
"FRA","GDP","TOT","USD_CAP","A","1962",2036.181205,
"FRA","GDP","TOT","USD_CAP","A","1963",2138.997489,
"FRA","GDP","TOT","USD_CAP","A","1964",2294.496424,
"FRA","GDP","TOT","USD_CAP","A","1965",2456.145844,
"FRA","GDP","TOT","USD_CAP","A","1966",2654.479048,
"FRA","GDP","TOT","USD_CAP","A","1967",2838.087508,
"FRA","GDP","TOT","USD_CAP","A","1968",3090.801782,
"FRA","GDP","TOT","USD_CAP","A","1969",3480.062658,
"FRA","GDP","TOT","USD_CAP","A","1970",3687.886138,
"FRA","GDP","TOT","USD_CAP","A","1971",4042.323312,
"FRA","GDP","TOT","USD_CAP","A","1972",4368.325089,
"FRA","GDP","TOT","USD_CAP","A","1973",4860.904402,
"FRA","GDP","TOT","USD_CAP","A","1974",5490.27142,
"FRA","GDP","TOT","USD_CAP","A","1975",5913.692353,
"FRA","GDP","TOT","USD_CAP","A","1976",6484.877778,
"FRA","GDP","TOT","USD_CAP","A","1977",7094.192655,
"FRA","GDP","TOT","USD_CAP","A","1978",7860.746123,
"FRA","GDP","TOT","USD_CAP","A","1979",8776.733597,
"FRA","GDP","TOT","USD_CAP","A","1980",9670.567054,
"FRA","GDP","TOT","USD_CAP","A","1981",10638.405919,
"FRA","GDP","TOT","USD_CAP","A","1982",11509.164111,
"FRA","GDP","TOT","USD_CAP","A","1983",12043.1847,
"FRA","GDP","TOT","USD_CAP","A","1984",12604.989233,
"FRA","GDP","TOT","USD_CAP","A","1985",13148.868875,
"FRA","GDP","TOT","USD_CAP","A","1986",13657.290306,
"FRA","GDP","TOT","USD_CAP","A","1987",14275.798477,
"FRA","GDP","TOT","USD_CAP","A","1988",15391.406941,
"FRA","GDP","TOT","USD_CAP","A","1989",16590.50194,
"FRA","GDP","TOT","USD_CAP","A","1990",17618.095048,
"FRA","GDP","TOT","USD_CAP","A","1991",18313.018204,
"FRA","GDP","TOT","USD_CAP","A","1992",18935.801433,
"FRA","GDP","TOT","USD_CAP","A","1993",19179.134503,
"FRA","GDP","TOT","USD_CAP","A","1994",19976.281731,
"FRA","GDP","TOT","USD_CAP","A","1995",20749.602905,
"FRA","GDP","TOT","USD_CAP","A","1996",21335.414746,
"FRA","GDP","TOT","USD_CAP","A","1997",22245.065268,
"FRA","GDP","TOT","USD_CAP","A","1998",23363.053828,
"FRA","GDP","TOT","USD_CAP","A","1999",24311.403864,
"FRA","GDP","TOT","USD_CAP","A","2000",26098.315685,
"FRA","GDP","TOT","USD_CAP","A","2001",27505.760589,
"FRA","GDP","TOT","USD_CAP","A","2002",28528.156107,
"FRA","GDP","TOT","USD_CAP","A","2003",28145.942902,
"FRA","GDP","TOT","USD_CAP","A","2004",29038.567562,
"FRA","GDP","TOT","USD_CAP","A","2005",30504.058784,
"FRA","GDP","TOT","USD_CAP","A","2006",32441.180776,
"FRA","GDP","TOT","USD_CAP","A","2007",34095.407473,
"FRA","GDP","TOT","USD_CAP","A","2008",35102.870428,
"FRA","GDP","TOT","USD_CAP","A","2009",34693.236376,
"FRA","GDP","TOT","USD_CAP","A","2010",35909.162325,
"FRA","GDP","TOT","USD_CAP","A","2011",37447.949543,
"FRA","GDP","TOT","USD_CAP","A","2012",37684.198067,
"FRA","GDP","TOT","USD_CAP","A","2013",39528.473644,
"FRA","GDP","TOT","USD_CAP","A","2014",40144.059485,
"FRA","GDP","TOT","USD_CAP","A","2015",40840.848298,
"FRA","GDP","TOT","USD_CAP","A","2016",42067.267459,
"FRA","GDP","TOT","USD_CAP","A","2017",44125.387538,"P"
"FRA","GDP","TOT","USD_CAP","A","2018",45149.096054,"P"
"DEU","GDP","TOT","MLN_USD","A","1970",313702.4032,"E"
"DEU","GDP","TOT","MLN_USD","A","1971",339929.9877,"E"
"DEU","GDP","TOT","MLN_USD","A","1972",369874.414,"E"
"DEU","GDP","TOT","MLN_USD","A","1973",408782.1379,"E"
"DEU","GDP","TOT","MLN_USD","A","1974",449533.0251,"E"
"DEU","GDP","TOT","MLN_USD","A","1975",486914.3895,"E"
"DEU","GDP","TOT","MLN_USD","A","1976",539136.0633,"E"
"DEU","GDP","TOT","MLN_USD","A","1977",591801.8566,"E"
"DEU","GDP","TOT","MLN_USD","A","1978",652484.8538,"E"
"DEU","GDP","TOT","MLN_USD","A","1979",735946.1176,"E"
"DEU","GDP","TOT","MLN_USD","A","1980",813729.1941,"E"
"DEU","GDP","TOT","MLN_USD","A","1981",895439.7935,"E"
"DEU","GDP","TOT","MLN_USD","A","1982",947008.0414,"E"
"DEU","GDP","TOT","MLN_USD","A","1983",999574.2915,"E"
"DEU","GDP","TOT","MLN_USD","A","1984",1064871.5814,"E"
"DEU","GDP","TOT","MLN_USD","A","1985",1124121.0401,"E"
"DEU","GDP","TOT","MLN_USD","A","1986",1172989.9507,"E"
"DEU","GDP","TOT","MLN_USD","A","1987",1218845.7899,"E"
"DEU","GDP","TOT","MLN_USD","A","1988",1308619.1729,"E"
"DEU","GDP","TOT","MLN_USD","A","1989",1412911.5379,"E"
"DEU","GDP","TOT","MLN_USD","A","1990",1542829.5026,"E"
"DEU","GDP","TOT","MLN_USD","A","1991",1676481.2148,
"DEU","GDP","TOT","MLN_USD","A","1992",1747673.9482,
"DEU","GDP","TOT","MLN_USD","A","1993",1771974.6687,
"DEU","GDP","TOT","MLN_USD","A","1994",1854286.8734,
"DEU","GDP","TOT","MLN_USD","A","1995",1926064.599,
"DEU","GDP","TOT","MLN_USD","A","1996",1974932.0924,
"DEU","GDP","TOT","MLN_USD","A","1997",2021708.6029,
"DEU","GDP","TOT","MLN_USD","A","1998",2083391.1758,
"DEU","GDP","TOT","MLN_USD","A","1999",2164175.515,
"DEU","GDP","TOT","MLN_USD","A","2000",2244219.1782,
"DEU","GDP","TOT","MLN_USD","A","2001",2344986.9548,
"DEU","GDP","TOT","MLN_USD","A","2002",2419131.8519,
"DEU","GDP","TOT","MLN_USD","A","2003",2475198.1926,
"DEU","GDP","TOT","MLN_USD","A","2004",2592443.7655,
"DEU","GDP","TOT","MLN_USD","A","2005",2636420.1082,
"DEU","GDP","TOT","MLN_USD","A","2006",2820716.5369,
"DEU","GDP","TOT","MLN_USD","A","2007",2998677.8556,
"DEU","GDP","TOT","MLN_USD","A","2008",3122546.7214,
"DEU","GDP","TOT","MLN_USD","A","2009",3033861.8295,
"DEU","GDP","TOT","MLN_USD","A","2010",3204627.1036,
"DEU","GDP","TOT","MLN_USD","A","2011",3427140.5764,
"DEU","GDP","TOT","MLN_USD","A","2012",3503684.2066,
"DEU","GDP","TOT","MLN_USD","A","2013",3647777.5941,
"DEU","GDP","TOT","MLN_USD","A","2014",3821628.0696,
"DEU","GDP","TOT","MLN_USD","A","2015",3919280.2932,
"DEU","GDP","TOT","MLN_USD","A","2016",4110953.334,
"DEU","GDP","TOT","MLN_USD","A","2017",4345630.5752,
"DEU","GDP","TOT","MLN_USD","A","2018",4456151.1691,
"DEU","GDP","TOT","USD_CAP","A","1970",4036.886374,"E"
"DEU","GDP","TOT","USD_CAP","A","1971",4338.885541,"E"
"DEU","GDP","TOT","USD_CAP","A","1972",4698.906358,"E"
